Strike,Last Price,Bid,Mid,Ask,Volume,Open Interest,Implied Volatility,Delta,Gamma,Theta,Vega,OptionType,Expiration
588.00,23.00,23.74,23.78,23.81,0,20,15.30%,0.63,0.0089,-0.14,1.04,Call,2025-05-16
589.00,22.69,23.05,23.11,23.16,0,128,15.23%,0.63,0.0090,-0.14,1.05,Call,2025-05-16
590.00,22.41,22.35,22.41,22.46,0,"1,589",15.13%,0.62,0.0091,-0.14,1.05,Call,2025-05-16
591.00,24.14,21.64,21.69,21.74,0,19,15.00%,0.61,0.0093,-0.14,1.06,Call,2025-05-16
592.00,20.70,21.00,21.06,21.12,0,78,14.94%,0.60,0.0094,-0.14,1.07,Call,2025-05-16
593.00,19.95,20.32,20.35,20.38,0,57,14.80%,0.59,0.0095,-0.14,1.07,Call,2025-05-16
594.00,19.40,19.65,19.71,19.76,0,108,14.71%,0.58,0.0096,-0.14,1.08,Call,2025-05-16
595.00,18.68,19.00,19.03,19.06,0,"4,270",14.59%,0.57,0.0097,-0.14,1.08,Call,2025-05-16
596.00,18.45,18.37,18.40,18.43,0,57,14.51%,0.56,0.0098,-0.14,1.09,Call,2025-05-16
597.00,17.93,17.73,17.76,17.79,0,189,14.40%,0.55,0.0100,-0.14,1.09,Call,2025-05-16
598.00,16.31,17.11,17.13,17.16,0,118,14.30%,0.54,0.0101,-0.14,1.09,Call,2025-05-16
599.00,16.52,16.49,16.52,16.55,0,215,14.20%,0.53,0.0101,-0.14,1.10,Call,2025-05-16
600.00,15.55,15.89,15.92,15.95,0,"5,747",14.11%,0.52,0.0102,-0.13,1.10,Call,2025-05-16
601.00,15.30,15.30,15.35,15.39,0,160,14.03%,0.51,0.0103,-0.13,1.10,Call,2025-05-16
602.00,14.74,14.70,14.75,14.80,0,144,13.92%,0.50,0.0104,-0.13,1.10,Call,2025-05-16
603.00,14.17,14.15,14.20,14.24,0,160,13.84%,0.49,0.0104,-0.13,1.10,Call,2025-05-16
604.00,13.69,13.56,13.61,13.65,0,182,13.71%,0.48,0.0105,-0.13,1.10,Call,2025-05-16
605.00,13.11,13.03,13.06,13.08,0,"4,137",13.62%,0.47,0.0106,-0.13,1.10,Call,2025-05-16
606.00,12.60,12.47,12.51,12.55,0,690,13.52%,0.46,0.0106,-0.13,1.10,Call,2025-05-16
607.00,12.01,11.97,12.01,12.05,0,259,13.45%,0.45,0.0107,-0.12,1.09,Call,2025-05-16
608.00,11.49,11.43,11.47,11.51,0,296,13.33%,0.44,0.0107,-0.12,1.09,Call,2025-05-16
609.00,11.00,10.94,10.98,11.02,0,173,13.26%,0.43,0.0107,-0.12,1.08,Call,2025-05-16
610.00,10.59,10.44,10.47,10.49,0,"5,193",13.14%,0.41,0.0107,-0.12,1.08,Call,2025-05-16
611.00,10.01,9.97,10.00,10.04,0,306,13.07%,0.40,0.0107,-0.12,1.07,Call,2025-05-16
612.00,9.58,9.48,9.52,9.56,0,228,12.96%,0.39,0.0107,-0.11,1.06,Call,2025-05-16
613.00,9.09,9.05,9.09,9.12,0,334,12.89%,0.38,0.0107,-0.11,1.05,Call,2025-05-16
614.00,8.68,8.60,8.64,8.67,0,299,12.79%,0.37,0.0107,-0.11,1.04,Call,2025-05-16
615.00,8.26,8.16,8.19,8.22,0,"4,009",12.68%,0.36,0.0107,-0.11,1.03,Call,2025-05-16
616.00,7.84,7.76,7.80,7.83,0,471,12.62%,0.35,0.0106,-0.11,1.02,Call,2025-05-16
617.00,7.43,7.36,7.40,7.43,0,130,12.54%,0.33,0.0105,-0.10,1.00,Call,2025-05-16
618.00,7.02,6.96,6.98,7.01,0,449,12.43%,0.32,0.0105,-0.10,0.99,Call,2025-05-16
619.00,6.67,6.58,6.61,6.63,0,629,12.34%,0.31,0.0104,-0.10,0.98,Call,2025-05-16
620.00,6.25,6.21,6.24,6.27,0,"3,190",12.26%,0.30,0.0103,-0.10,0.96,Call,2025-05-16
621.00,5.93,5.88,5.90,5.92,0,131,12.19%,0.29,0.0102,-0.09,0.94,Call,2025-05-16
622.00,5.63,5.54,5.57,5.60,0,291,12.12%,0.28,0.0100,-0.09,0.93,Call,2025-05-16
623.00,5.30,5.21,5.24,5.27,0,573,12.03%,0.27,0.0099,-0.09,0.91,Call,2025-05-16
624.00,4.96,4.91,4.94,4.96,0,89,11.96%,0.26,0.0098,-0.09,0.89,Call,2025-05-16
625.00,4.66,4.62,4.65,4.67,0,"3,480",11.89%,0.25,0.0096,-0.08,0.87,Call,2025-05-16
626.00,4.38,4.34,4.37,4.39,0,114,11.83%,0.24,0.0094,-0.08,0.85,Call,2025-05-16
627.00,4.11,4.07,4.10,4.12,0,511,11.75%,0.22,0.0092,-0.08,0.83,Call,2025-05-16
628.00,3.85,3.81,3.83,3.85,0,"1,402",11.68%,0.21,0.0091,-0.07,0.81,Call,2025-05-16
629.00,3.61,3.57,3.59,3.62,0,27,11.62%,0.20,0.0089,-0.07,0.78,Call,2025-05-16
630.00,3.26,3.33,3.35,3.37,0,"9,842",11.55%,0.20,0.0087,-0.07,0.76,Call,2025-05-16
631.00,3.03,3.11,3.14,3.16,0,701,11.49%,0.19,0.0084,-0.07,0.74,Call,2025-05-16
632.00,2.94,2.90,2.92,2.94,0,171,11.43%,0.18,0.0082,-0.06,0.71,Call,2025-05-16
633.00,2.74,2.70,2.72,2.74,0,537,11.36%,0.17,0.0080,-0.06,0.69,Call,2025-05-16
634.00,2.55,2.52,2.54,2.55,0,333,11.31%,0.16,0.0078,-0.06,0.67,Call,2025-05-16
635.00,2.37,2.34,2.36,2.38,0,"7,764",11.26%,0.15,0.0075,-0.06,0.64,Call,2025-05-16
636.00,2.20,2.17,2.19,2.21,0,232,11.20%,0.14,0.0073,-0.05,0.62,Call,2025-05-16
637.00,2.04,2.02,2.04,2.06,0,247,11.16%,0.13,0.0070,-0.05,0.60,Call,2025-05-16
638.00,1.88,1.88,1.90,1.91,0,940,11.12%,0.13,0.0068,-0.05,0.57,Call,2025-05-16
639.00,1.74,1.74,1.76,1.77,0,248,11.07%,0.12,0.0065,-0.05,0.55,Call,2025-05-16
640.00,1.64,1.61,1.63,1.64,0,"5,613",11.02%,0.11,0.0063,-0.05,0.53,Call,2025-05-16
645.00,1.11,1.09,1.11,1.12,0,"4,335",10.85%,0.08,0.0051,-0.03,0.42,Call,2025-05-16
650.00,0.74,0.74,0.75,0.76,0,"5,031",10.75%,0.06,0.0040,-0.03,0.33,Call,2025-05-16
655.00,0.49,0.50,0.51,0.52,0,"3,420",10.72%,0.04,0.0031,-0.02,0.25,Call,2025-05-16
660.00,0.34,0.34,0.35,0.36,0,"4,891",10.73%,0.03,0.0024,-0.02,0.19,Call,2025-05-16
665.00,0.24,0.23,0.24,0.25,0,"3,237",10.77%,0.02,0.0018,-0.01,0.15,Call,2025-05-16
670.00,0.17,0.16,0.17,0.18,0,"1,476",10.88%,0.02,0.0013,-0.01,0.11,Call,2025-05-16
675.00,-,0.12,0.13,0.13,0,744,11.04%,0.01,0.0010,-0.01,0.09,Call,2025-05-16
680.00,0.09,0.08,0.09,0.10,0,716,11.17%,0.01,0.0008,-0.01,0.07,Call,2025-05-16
685.00,0.08,0.06,0.07,0.07,0,"4,397",11.30%,0.01,0.0006,0.00,0.05,Call,2025-05-16
690.00,0.06,0.04,0.05,0.06,0,"2,736",11.52%,0.01,0.0005,0.00,0.04,Call,2025-05-16
695.00,0.05,0.04,0.05,0.05,0,621,11.91%,0.00,0.0004,0.00,0.04,Call,2025-05-16
700.00,0.04,0.03,0.04,0.05,0,"2,036",12.28%,0.00,0.0003,0.00,0.03,Call,2025-05-16
705.00,-,0.03,0.04,0.04,0,538,12.62%,0.00,0.0003,0.00,0.03,Call,2025-05-16
710.00,-,0.02,0.03,0.04,0,746,12.92%,0.00,0.0002,0.00,0.02,Call,2025-05-16
715.00,-,0.02,0.03,0.04,0,"1,080",13.40%,0.00,0.0002,0.00,0.02,Call,2025-05-16
720.00,-,0.02,0.03,0.03,0,"1,530",13.65%,0.00,0.0002,0.00,0.02,Call,2025-05-16
725.00,-,0.02,0.03,0.03,0,531,14.12%,0.00,0.0002,0.00,0.02,Call,2025-05-16
730.00,-,0.01,0.02,0.03,0,270,14.29%,0.00,0.0001,0.00,0.02,Call,2025-05-16
735.00,-,0.01,0.02,0.03,0,354,14.74%,0.00,0.0001,0.00,0.02,Call,2025-05-16
740.00,0.01,0.01,0.02,0.03,0,300,15.19%,0.00,0.0001,0.00,0.02,Call,2025-05-16
745.00,-,0.01,0.02,0.02,0,109,15.25%,0.00,0.0001,0.00,0.01,Call,2025-05-16
750.00,-,0.01,0.02,0.02,0,612,15.68%,0.00,0.0001,0.00,0.01,Call,2025-05-16
755.00,-,0.01,0.02,0.02,0,903,16.11%,0.00,0.0001,0.00,0.01,Call,2025-05-16
760.00,-,0.01,0.02,0.02,0,602,16.53%,0.00,0.0001,0.00,0.01,Call,2025-05-16
765.00,-,0.01,0.02,0.02,0,"1,844",16.95%,0.00,0.0001,0.00,0.01,Call,2025-05-16
770.00,-,0.00,0.01,0.02,0,"1,930",16.81%,0.00,0.0001,0.00,0.01,Call,2025-05-16
775.00,-,0.00,0.01,0.02,0,"2,940",17.21%,0.00,0.0001,0.00,0.01,Call,2025-05-16
780.00,-,0.00,0.01,0.02,0,278,17.60%,0.00,0.0001,0.00,0.01,Call,2025-05-16
785.00,-,0.00,0.01,0.02,0,313,17.99%,0.00,0.0001,0.00,0.01,Call,2025-05-16
790.00,0.01,0.00,0.01,0.02,0,"1,316",18.38%,0.00,0.0001,0.00,0.01,Call,2025-05-16
795.00,0.01,0.00,0.01,0.02,0,157,18.77%,0.00,0.0000,0.00,0.01,Call,2025-05-16
800.00,-,0.00,0.01,0.02,0,389,19.15%,0.00,0.0000,0.00,0.01,Call,2025-05-16
305.00,0.26,0.25,0.26,0.27,0,"3,184",59.55%,0.00,0.0001,-0.01,0.04,Put,2025-05-16
310.00,0.29,0.27,0.28,0.28,0,"5,582",58.61%,0.00,0.0001,-0.01,0.04,Put,2025-05-16
315.00,0.26,0.28,0.29,0.30,0,518,57.67%,-0.01,0.0001,-0.02,0.04,Put,2025-05-16
320.00,-,0.30,0.31,0.31,0,"1,837",56.72%,-0.01,0.0001,-0.02,0.04,Put,2025-05-16
325.00,0.34,0.32,0.33,0.33,0,"2,903",55.87%,-0.01,0.0001,-0.02,0.05,Put,2025-05-16
330.00,0.37,0.34,0.35,0.35,0,"2,544",55.00%,-0.01,0.0001,-0.02,0.05,Put,2025-05-16
335.00,-,0.36,0.37,0.37,0,77,54.13%,-0.01,0.0001,-0.02,0.05,Put,2025-05-16
340.00,0.42,0.38,0.39,0.39,0,"5,645",53.23%,-0.01,0.0001,-0.02,0.06,Put,2025-05-16
345.00,-,0.40,0.41,0.41,0,55,52.33%,-0.01,0.0001,-0.02,0.06,Put,2025-05-16
350.00,0.43,0.42,0.43,0.43,0,"3,119",51.43%,-0.01,0.0002,-0.02,0.06,Put,2025-05-16
355.00,-,0.45,0.46,0.46,0,363,50.66%,-0.01,0.0002,-0.02,0.07,Put,2025-05-16
360.00,0.49,0.47,0.48,0.48,0,187,49.73%,-0.01,0.0002,-0.02,0.07,Put,2025-05-16
365.00,-,0.50,0.51,0.51,0,129,48.94%,-0.01,0.0002,-0.02,0.08,Put,2025-05-16
370.00,-,0.52,0.53,0.54,0,"2,480",48.05%,-0.01,0.0002,-0.02,0.08,Put,2025-05-16
375.00,-,0.55,0.56,0.57,0,237,47.23%,-0.01,0.0002,-0.02,0.08,Put,2025-05-16
380.00,-,0.58,0.59,0.59,0,222,46.33%,-0.01,0.0003,-0.03,0.09,Put,2025-05-16
385.00,-,0.61,0.62,0.63,0,162,45.54%,-0.01,0.0003,-0.03,0.09,Put,2025-05-16
390.00,-,0.64,0.65,0.66,0,"1,833",44.67%,-0.01,0.0003,-0.03,0.10,Put,2025-05-16
395.00,0.67,0.68,0.69,0.69,0,155,43.85%,-0.01,0.0003,-0.03,0.10,Put,2025-05-16
400.00,0.65,0.71,0.72,0.73,0,"9,224",43.01%,-0.02,0.0003,-0.03,0.11,Put,2025-05-16
405.00,-,0.75,0.76,0.76,0,118,42.16%,-0.02,0.0004,-0.03,0.12,Put,2025-05-16
410.00,0.73,0.78,0.79,0.80,0,"5,310",41.30%,-0.02,0.0004,-0.03,0.12,Put,2025-05-16
415.00,-,0.82,0.83,0.84,0,119,40.47%,-0.02,0.0004,-0.03,0.13,Put,2025-05-16
420.00,0.89,0.87,0.88,0.88,0,"4,666",39.67%,-0.02,0.0005,-0.03,0.14,Put,2025-05-16
425.00,0.86,0.91,0.92,0.92,0,329,38.81%,-0.02,0.0005,-0.03,0.14,Put,2025-05-16
430.00,0.88,0.95,0.96,0.97,0,"1,326",37.98%,-0.02,0.0005,-0.04,0.15,Put,2025-05-16
435.00,1.07,1.00,1.01,1.02,0,"1,429",37.17%,-0.02,0.0006,-0.04,0.16,Put,2025-05-16
440.00,1.05,1.05,1.06,1.07,0,"6,533",36.34%,-0.03,0.0006,-0.04,0.17,Put,2025-05-16
445.00,1.02,1.11,1.12,1.12,0,765,35.53%,-0.03,0.0007,-0.04,0.18,Put,2025-05-16
450.00,1.28,1.17,1.17,1.18,0,"8,034",34.73%,-0.03,0.0007,-0.04,0.19,Put,2025-05-16
455.00,1.28,1.23,1.23,1.24,0,282,33.92%,-0.03,0.0008,-0.04,0.20,Put,2025-05-16
460.00,1.43,1.30,1.31,1.32,0,"2,059",33.15%,-0.03,0.0008,-0.04,0.21,Put,2025-05-16
465.00,1.45,1.37,1.38,1.39,0,547,32.35%,-0.04,0.0009,-0.04,0.22,Put,2025-05-16
470.00,1.60,1.46,1.47,1.48,0,"2,227",31.61%,-0.04,0.0010,-0.04,0.24,Put,2025-05-16
475.00,1.60,1.55,1.56,1.57,0,"6,460",30.85%,-0.04,0.0011,-0.05,0.25,Put,2025-05-16
480.00,1.79,1.65,1.66,1.67,0,"1,180",30.09%,-0.05,0.0012,-0.05,0.27,Put,2025-05-16
485.00,1.81,1.77,1.78,1.79,0,"4,815",29.39%,-0.05,0.0013,-0.05,0.28,Put,2025-05-16
490.00,1.94,1.89,1.90,1.92,0,"6,890",28.67%,-0.05,0.0014,-0.05,0.30,Put,2025-05-16
495.00,2.05,2.04,2.05,2.06,0,"1,576",27.97%,-0.06,0.0015,-0.05,0.32,Put,2025-05-16
500.00,2.25,2.20,2.22,2.23,0,"14,082",27.30%,-0.06,0.0017,-0.06,0.35,Put,2025-05-16
505.00,2.43,2.37,2.39,2.40,0,"1,362",26.60%,-0.07,0.0018,-0.06,0.37,Put,2025-05-16
510.00,2.64,2.58,2.59,2.60,0,"9,664",25.95%,-0.08,0.0020,-0.06,0.40,Put,2025-05-16
515.00,2.85,2.80,2.82,2.84,0,"1,514",25.31%,-0.08,0.0022,-0.06,0.43,Put,2025-05-16
520.00,3.10,3.06,3.08,3.09,0,"3,420",24.67%,-0.09,0.0024,-0.07,0.46,Put,2025-05-16
525.00,3.39,3.34,3.36,3.38,0,"2,149",24.04%,-0.10,0.0027,-0.07,0.49,Put,2025-05-16
530.00,3.82,3.66,3.68,3.70,0,"12,025",23.41%,-0.11,0.0030,-0.07,0.53,Put,2025-05-16
535.00,4.09,4.02,4.04,4.06,0,"11,046",22.79%,-0.12,0.0033,-0.07,0.57,Put,2025-05-16
540.00,4.52,4.44,4.46,4.48,0,"13,078",22.21%,-0.14,0.0036,-0.08,0.61,Put,2025-05-16
545.00,4.96,4.90,4.92,4.94,0,"17,454",21.60%,-0.15,0.0039,-0.08,0.65,Put,2025-05-16
550.00,5.65,5.42,5.45,5.47,0,"8,331",21.02%,-0.17,0.0043,-0.08,0.69,Put,2025-05-16
555.00,6.21,6.03,6.06,6.08,0,"5,192",20.46%,-0.19,0.0048,-0.08,0.74,Put,2025-05-16
560.00,6.70,6.71,6.74,6.77,0,"4,924",19.90%,-0.21,0.0052,-0.09,0.79,Put,2025-05-16
565.00,7.47,7.48,7.52,7.55,0,"5,368",19.34%,-0.23,0.0057,-0.09,0.84,Put,2025-05-16
570.00,8.44,8.36,8.40,8.43,0,"12,341",18.80%,-0.26,0.0062,-0.09,0.89,Put,2025-05-16
575.00,9.66,9.36,9.41,9.45,0,"7,907",18.27%,-0.29,0.0067,-0.09,0.94,Put,2025-05-16
580.00,10.62,10.49,10.54,10.58,0,"8,985",17.73%,-0.32,0.0073,-0.09,0.98,Put,2025-05-16
581.00,10.82,10.77,10.80,10.83,0,91,17.65%,-0.33,0.0074,-0.09,0.99,Put,2025-05-16
582.00,11.08,11.01,11.06,11.10,0,103,17.55%,-0.33,0.0075,-0.09,1.00,Put,2025-05-16
583.00,11.33,11.29,11.34,11.38,0,444,17.47%,-0.34,0.0076,-0.09,1.01,Put,2025-05-16
584.00,11.61,11.54,11.59,11.63,0,112,17.35%,-0.35,0.0077,-0.09,1.02,Put,2025-05-16
585.00,11.82,11.84,11.89,11.93,0,"7,342",17.28%,-0.35,0.0078,-0.09,1.03,Put,2025-05-16
586.00,12.16,12.12,12.17,12.22,0,74,17.18%,-0.36,0.0079,-0.09,1.03,Put,2025-05-16
587.00,12.81,12.43,12.47,12.50,0,119,17.09%,-0.37,0.0080,-0.09,1.04,Put,2025-05-16
588.00,12.82,12.69,12.75,12.80,0,924,16.97%,-0.38,0.0081,-0.09,1.05,Put,2025-05-16
589.00,13.08,13.04,13.08,13.12,0,549,16.90%,-0.38,0.0082,-0.09,1.05,Put,2025-05-16
590.00,13.70,13.36,13.41,13.46,0,"8,792",16.83%,-0.39,0.0083,-0.09,1.06,Put,2025-05-16
591.00,13.73,13.69,13.73,13.77,0,118,16.73%,-0.40,0.0084,-0.08,1.07,Put,2025-05-16
592.00,14.07,14.04,14.08,14.12,0,188,16.65%,-0.41,0.0084,-0.08,1.07,Put,2025-05-16
593.00,14.89,14.37,14.41,14.45,0,123,16.55%,-0.42,0.0085,-0.08,1.08,Put,2025-05-16
594.00,14.83,14.70,14.76,14.82,0,159,16.46%,-0.42,0.0086,-0.08,1.08,Put,2025-05-16
595.00,15.59,15.11,15.15,15.19,0,"9,849",16.40%,-0.43,0.0087,-0.08,1.09,Put,2025-05-16
596.00,15.85,15.48,15.54,15.60,0,129,16.33%,-0.44,0.0088,-0.08,1.09,Put,2025-05-16
597.00,15.92,15.88,15.94,16.00,0,154,16.27%,-0.45,0.0088,-0.08,1.09,Put,2025-05-16
598.00,16.33,16.28,16.33,16.37,0,227,16.18%,-0.46,0.0089,-0.08,1.10,Put,2025-05-16
599.00,16.76,16.67,16.74,16.80,0,257,16.11%,-0.47,0.0089,-0.08,1.10,Put,2025-05-16
600.00,17.05,17.10,17.17,17.24,0,"16,284",16.05%,-0.48,0.0090,-0.08,1.10,Put,2025-05-16
601.00,18.14,17.55,17.60,17.64,0,150,15.98%,-0.49,0.0090,-0.08,1.10,Put,2025-05-16
602.00,19.27,17.99,18.06,18.12,0,427,15.93%,-0.50,0.0091,-0.08,1.10,Put,2025-05-16
603.00,16.40,18.41,18.48,18.55,0,193,15.83%,-0.50,0.0091,-0.07,1.10,Put,2025-05-16
604.00,20.53,18.88,18.95,19.02,0,151,15.77%,-0.51,0.0092,-0.07,1.10,Put,2025-05-16
605.00,20.79,19.23,19.58,19.93,0,"7,555",15.86%,-0.52,0.0091,-0.07,1.10,Put,2025-05-16
606.00,18.98,19.62,20.14,20.66,0,231,15.87%,-0.53,0.0091,-0.07,1.10,Put,2025-05-16
607.00,-,20.13,20.66,21.18,0,96,15.83%,-0.54,0.0091,-0.07,1.10,Put,2025-05-16
608.00,-,20.66,21.19,21.72,0,33,15.80%,-0.55,0.0091,-0.07,1.09,Put,2025-05-16
609.00,20.29,21.19,21.73,22.27,0,36,15.76%,-0.56,0.0091,-0.07,1.09,Put,2025-05-16
610.00,22.23,21.87,22.08,22.29,0,"2,309",15.54%,-0.57,0.0092,-0.07,1.08,Put,2025-05-16
611.00,-,22.32,22.88,23.43,0,16,15.73%,-0.58,0.0090,-0.07,1.08,Put,2025-05-16
612.00,-,22.90,23.46,24.02,0,12,15.71%,-0.59,0.0090,-0.06,1.08,Put,2025-05-16
613.00,-,23.50,24.07,24.64,0,3,15.71%,-0.59,0.0089,-0.06,1.07,Put,2025-05-16
614.00,-,24.12,24.70,25.27,0,26,15.71%,-0.60,0.0089,-0.06,1.06,Put,2025-05-16
615.00,26.33,24.81,25.15,25.49,0,"3,575",15.54%,-0.61,0.0089,-0.06,1.06,Put,2025-05-16
616.00,-,25.38,25.99,26.59,0,0,15.74%,-0.62,0.0088,-0.06,1.05,Put,2025-05-16
617.00,-,26.05,26.65,27.24,0,10,15.75%,-0.63,0.0087,-0.06,1.04,Put,2025-05-16
618.00,-,26.72,27.34,27.96,0,1,15.79%,-0.64,0.0086,-0.06,1.04,Put,2025-05-16
619.00,29.93,27.41,28.04,28.66,0,1,15.82%,-0.64,0.0085,-0.06,1.03,Put,2025-05-16
620.00,29.30,28.24,28.59,28.94,0,"2,637",15.71%,-0.65,0.0085,-0.05,1.02,Put,2025-05-16
621.00,-,28.84,29.48,30.11,0,0,15.91%,-0.66,0.0083,-0.05,1.01,Put,2025-05-16
622.00,-,29.57,30.22,30.86,0,0,15.97%,-0.67,0.0082,-0.05,1.00,Put,2025-05-16
623.00,30.83,30.32,30.68,31.04,0,2,15.74%,-0.68,0.0083,-0.05,0.99,Put,2025-05-16
624.00,-,31.09,31.74,32.40,0,0,16.12%,-0.68,0.0080,-0.05,0.99,Put,2025-05-16
625.00,32.82,31.97,32.44,32.90,0,106,16.10%,-0.69,0.0080,-0.05,0.98,Put,2025-05-16
626.00,-,32.65,33.33,34.01,0,70,16.29%,-0.69,0.0078,-0.05,0.97,Put,2025-05-16
627.00,-,33.45,34.14,34.82,0,0,16.38%,-0.70,0.0077,-0.05,0.96,Put,2025-05-16
628.00,-,34.27,34.97,35.67,0,0,16.51%,-0.71,0.0076,-0.05,0.95,Put,2025-05-16
629.00,-,35.10,35.81,36.51,0,1,16.61%,-0.71,0.0075,-0.05,0.94,Put,2025-05-16
630.00,32.50,36.06,36.57,37.07,0,99,16.64%,-0.72,0.0074,-0.04,0.93,Put,2025-05-16
631.00,-,36.80,37.52,38.23,0,0,16.87%,-0.72,0.0072,-0.05,0.93,Put,2025-05-16
632.00,-,37.67,38.39,39.11,0,1,17.02%,-0.73,0.0071,-0.04,0.92,Put,2025-05-16
633.00,-,38.55,39.28,40.00,0,0,17.17%,-0.73,0.0070,-0.04,0.91,Put,2025-05-16
634.00,-,39.44,40.17,40.90,0,0,17.32%,-0.74,0.0068,-0.04,0.90,Put,2025-05-16
635.00,-,40.45,40.96,41.47,0,56,17.36%,-0.74,0.0067,-0.04,0.89,Put,2025-05-16
636.00,-,41.26,42.00,42.74,0,0,17.68%,-0.74,0.0066,-0.04,0.89,Put,2025-05-16
637.00,-,42.18,42.93,43.67,0,0,17.86%,-0.75,0.0065,-0.04,0.88,Put,2025-05-16
638.00,-,43.12,43.87,44.62,0,0,18.06%,-0.75,0.0064,-0.04,0.88,Put,2025-05-16
639.00,-,44.07,44.82,45.57,0,1,18.27%,-0.75,0.0063,-0.04,0.87,Put,2025-05-16
640.00,45.42,45.14,45.69,46.23,0,112,18.38%,-0.76,0.0062,-0.04,0.86,Put,2025-05-16
645.00,-,50.08,50.64,51.19,0,1,19.60%,-0.77,0.0056,-0.05,0.84,Put,2025-05-16
650.00,56.00,55.08,55.64,56.19,0,10,20.84%,-0.78,0.0052,-0.05,0.82,Put,2025-05-16
655.00,-,60.08,60.64,61.20,0,0,22.06%,-0.79,0.0048,-0.05,0.80,Put,2025-05-16
660.00,66.40,63.46,65.23,67.00,0,8,22.72%,-0.80,0.0045,-0.05,0.77,Put,2025-05-16
665.00,-,68.46,70.23,72.00,0,0,23.88%,-0.81,0.0042,-0.05,0.76,Put,2025-05-16
670.00,-,73.46,75.23,77.00,0,0,25.01%,-0.81,0.0039,-0.05,0.74,Put,2025-05-16
675.00,-,78.46,80.23,82.00,0,0,26.12%,-0.82,0.0037,-0.06,0.73,Put,2025-05-16
680.00,-,83.46,85.23,87.00,0,0,27.21%,-0.82,0.0035,-0.06,0.72,Put,2025-05-16
685.00,-,88.46,90.23,92.00,0,0,28.28%,-0.83,0.0033,-0.06,0.71,Put,2025-05-16
690.00,-,93.45,95.23,97.00,0,0,29.33%,-0.83,0.0031,-0.06,0.70,Put,2025-05-16
695.00,-,98.45,100.23,102.00,0,0,30.37%,-0.83,0.0030,-0.06,0.69,Put,2025-05-16
700.00,-,103.46,105.23,107.00,0,1,31.41%,-0.84,0.0029,-0.07,0.68,Put,2025-05-16
705.00,-,108.45,110.23,112.00,0,0,32.41%,-0.84,0.0027,-0.07,0.67,Put,2025-05-16
710.00,-,113.46,115.23,117.00,0,0,33.41%,-0.84,0.0026,-0.07,0.67,Put,2025-05-16
715.00,-,118.46,120.23,122.00,0,0,34.40%,-0.84,0.0025,-0.07,0.66,Put,2025-05-16
720.00,-,123.46,125.23,127.00,0,0,35.37%,-0.85,0.0024,-0.07,0.65,Put,2025-05-16
725.00,-,128.46,130.23,132.00,0,0,36.33%,-0.85,0.0023,-0.08,0.65,Put,2025-05-16
730.00,-,133.46,135.23,137.00,0,0,37.27%,-0.85,0.0022,-0.08,0.64,Put,2025-05-16
735.00,-,138.46,140.23,142.00,0,0,38.21%,-0.85,0.0022,-0.08,0.63,Put,2025-05-16
740.00,-,143.45,145.23,147.00,0,0,39.13%,-0.86,0.0021,-0.08,0.63,Put,2025-05-16
745.00,-,148.46,150.23,152.00,0,0,40.06%,-0.86,0.0020,-0.08,0.62,Put,2025-05-16
750.00,-,153.46,155.23,157.00,0,0,40.97%,-0.86,0.0020,-0.08,0.62,Put,2025-05-16
755.00,-,158.46,160.23,162.00,0,0,41.87%,-0.86,0.0019,-0.09,0.61,Put,2025-05-16
760.00,-,163.46,165.23,167.00,0,0,42.75%,-0.86,0.0019,-0.09,0.61,Put,2025-05-16
765.00,-,168.46,170.23,172.00,0,0,43.63%,-0.86,0.0018,-0.09,0.60,Put,2025-05-16
770.00,-,173.46,175.23,177.00,0,0,44.51%,-0.86,0.0018,-0.09,0.60,Put,2025-05-16
775.00,-,178.46,180.23,182.00,0,0,45.37%,-0.87,0.0017,-0.09,0.60,Put,2025-05-16
780.00,-,183.46,185.23,187.00,0,0,46.22%,-0.87,0.0017,-0.09,0.59,Put,2025-05-16
785.00,-,188.46,190.23,192.00,0,0,47.07%,-0.87,0.0016,-0.09,0.59,Put,2025-05-16
790.00,-,193.46,195.23,197.00,0,0,47.91%,-0.87,0.0016,-0.10,0.58,Put,2025-05-16
795.00,-,198.46,200.23,202.00,0,0,48.74%,-0.87,0.0016,-0.10,0.58,Put,2025-05-16
800.00,-,203.46,205.23,207.00,0,0,49.56%,-0.87,0.0015,-0.10,0.58,Put,2025-05-16
510.00,84.40,83.37,84.82,86.26,0,19,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
515.00,-,78.34,79.98,81.62,0,10,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
520.00,-,73.32,74.97,76.62,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
525.00,-,68.16,69.73,71.30,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
530.00,-,63.18,64.76,66.33,0,0,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
535.00,58.89,58.21,59.92,61.62,0,1,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
540.00,-,53.19,54.67,56.14,0,9,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
545.00,-,48.17,49.90,51.63,0,1,0.00%,1.00,0.0000,-0.06,0.00,Call,2025-05-30
